text,label
Should I bring a coat tonight?,weather
What alarms do I have going?,alarm
How cold is going to be tonight?,weather
Reset my 4 am alarm.,alarm
Remind me to pick-up mom at the airport Friday night.,reminder
How windy will it be tonight,weather
What is next week's weather,weather
what is the chance of rain today,weather
is it going to snow today?,weather
remind me to stop at the library,reminder
How hot is it right now ,weather
Show all alarms,alarm
what is the weather in vegas right now?,weather
Show all alarms,alarm
Set an alarm for 6am tomorrow,alarm
Set an alarm for 4:31 AM.,alarm
Set alarm for 48 hours from now,alarm
Set reminder for 50 minutes,reminder
Alarm go off after one day,alarm
I'd like to hear the high and the low for tomorrow/,weather
what will be the temperature tomorrow at 6 am,weather
Remind of doctors appointment on Monday and Wednesday at 11am,reminder
What is sunday's forecast?,weather
How much time do I have left before the alarm goes off,alarm
Remind me to to do my list of things to do,reminder
is it going to snow later today,weather
snooze for ten mins,alarm
show all of my reminders please,reminder
Will you change the alarm to 10 minutes?,alarm
What temperature is it right now?,weather
Show reminders,reminder
How hot will it get today?,weather
How large was the hail yesterday,weather
Temperature at Karachi Celsius,weather
Create alarm,alarm
is it going to snow today,weather
is the snow going in alaska,weather
Show me my reminders for tomorrow,reminder
Fast forward my alarm by 20 minutes,alarm
Temperature near Boston tomorrow Fahrenheit,weather
What is the current heat index in Dallas Texas,weather
remind me to pick up cece on Thursday,reminder
any dust storms today,weather
Do I need an umbrella today? ,weather
Is it raining in New Orleans?,weather
Create an alarm for 3 p.m. Monday,alarm
Show me the list of reminders for this week,reminder
Should I bring a sweater,weather
do i need snow boots today ,weather
Will I need a jacket later,weather
should i take an umbrella today,weather
how hot will it be tomorrow?,weather
what's the chance of rain today?,weather
Remind me to start laundry this afternoon at 2,reminder
What are the high and low temperatures today?,weather
let's see the weather for half moon bay on Tuesday,weather
Is it Chilly outside?,weather
are there clouds today,weather
turn on all alarms,alarm
How long until the current alarm goes off?,alarm
when is the sunrise tomorrow?,weather
My alarm now,alarm
Set a new alarm at 6pm on the 21st,alarm
Show current reminders,reminder
"I need two alarms set, one for 8am and one for 10am",alarm
cancel my reminder to masturbate today,reminder
will it be raining in Portland tomorrow,weather
Set a reminder for March 23rd and repeat yearly for Chantelle's birthday.,reminder
set alarm for 6:30am,alarm
storms today?,weather
shut the alarm off,alarm
Repeat 4 am alarm every day,alarm
Is it supposed to be cold today?,weather
what is the weather like in Seattle?,weather
Is it snowing?,weather
Remind me to update my computer tomorrow,reminder
What is the low tonight? ,weather
set alarm for 56 minutes ,alarm
Set alarm for 10 am on Saturday,alarm
What time is sunset?,weather
What alarms are set for today?,alarm
Should I wear a jacket tomorrow?,weather
resume alarm now ,alarm
Can you snooze the alarm for 10 minutes,alarm
What time does the sun rise tomorrow,weather
what time is the sun going to set today,weather
My alarm now,alarm
snooze my alarm for 20 minutes,alarm
What alarms and reminders did I set for next Saturday,reminder
set alarm for 6pm tuesday night,alarm
How much snow is in the forecast?,weather
do i need an umbrella?,weather
remind me to go to school in two hours,reminder
Today's weather forcast,weather
Remind me to walk dog daily at 3pm and 8 am,reminder
Remind me to get ice cream at the store.,reminder
set alarm for october,alarm
disable alarms,alarm
"What's the weather in Cherry Hill, NJ right now?",weather
will it snow today,weather
will it be sunny all day,weather
remind me to get milk after work.,reminder
When is our next chance for rain?,weather
how hot is it tonight,weather
What is the relative humidity?,weather
How cold is it gonna be today ,weather
is there a storm predicted today,weather
Remind me to buy bread at the grocery store tonight,reminder
Do I need a sweater tomorrow?,weather
when does the sun set tonight,weather
how cold will it be tomorrow,weather
what is my daily alarm set for,alarm
What are my reminders for tomorrow,reminder
how hot is it suppose to be in dallas this weekend ,weather
"We want to have a picnic today, what time should we go for the best weather?",weather
remind me to call dentist friday,reminder
cancel all the alarms,alarm
weather today,weather
is today hotter than yesterday,weather
How warm is it next week in degree Celsius,weather
please provide an alarm for today at 1:00 and 5:00,alarm
How cold is it tonight in degrees C,weather
What will the temperature be at 9pm,weather
is it going to be humid tomorrow,weather
What are my reminders,reminder
Temperature around Paris tomorrow morning Fahrenheit,weather
Can you set my alarm for tomorrow,alarm
What is it like in Hawaii this weekend weather-wise,weather
set alarm every 15 minutes,alarm
Remind me of my dentist's appointment today at 4 pm,reminder
When is it supposed to rain next?,weather
stop the alarm,alarm
Remind me to buy bread at the grocery store today.,reminder
"Is it snowing in Lansing, NY right now",weather
How cold will it get today,weather
Show alarms for tomorrow.,alarm
Please set alarm for 7 am tomorrow.,alarm
Remind me to go to the store at 6 pm.,reminder
"What is the weather like today in Pensacola, FL?",weather
whats the outlook on weather this week,weather
Weather this week,weather
will it be snowing today,weather
I don't want to forget my hair appointment,reminder
How hot is it in downtown Seattle?,weather
will we have frost this week,weather
rain forecast,weather
Did I set an alarm?,alarm
What is next month's forecast in France?,weather
how many alarms did I set?,alarm
Remind me to go to my doctors appointment tomorrow at 7am,reminder
remind me to schedule an appointment to see the doctor,reminder
Will it rain around noon any day this week,weather
Cancel alarm,alarm
Should I be worried about a flood?,weather
how long til my alarm goes off,alarm
Set reminder to brush my teeth before bed,reminder
Set an alarm for my appointment with my doctor tomorrow at 11am,alarm
What time does the sun come up tomorrow,weather
Alarm me when 10 minutes goes by,alarm
Is it supposed to rain on Wednesday,weather
Will there be a lot of fog in the morning for the next seven days?,weather
set a remind for my dads birthday party this weekend,reminder
Dismiss alarm,alarm
Set an alarm for 1 am,alarm
Are there any storm warnings today?,weather
Is it going to be below 40 degrees celsius in Houston tonight,weather
Will it Rain today?,weather
Show all reminders for tomorrow,reminder
Set the alarm for Sunday at 7am.,alarm
"I need a nap, please set my alarm for an hour from now",alarm
San Diego weather forecast,weather
Wake me in 30 minutes,alarm
set alarm for every 34min,alarm
Set an alarm for 7am tomorrow? ,alarm
What is the average temperature in August,weather
Will it be below 94 in degree celcius palo alto this weekend,weather
I don't want to forget to assign family tasks,reminder
How hot is it tomorrow morning in Madrid in degrees Celsius,weather
remind me to make a doctors appointment next month,reminder
Is it expected to hail today?,weather
What's the temperature for tomorrow?,weather
How much time is left on alarm,alarm
Any chance of rain this weekend?,weather
Set alarm for 5:30 am,alarm
at 4 tomorrow remind me to go to the mall,reminder
put the alarm on hold,alarm
Cancel all alarms.,alarm
is it going to rain,weather
turn off all alarms,alarm
Remind me to buy cheese at the grocery store tomorrow,reminder
Set alarm for 6:30 am on Saturday,alarm
Set alarm for 7 am,alarm
Forecast for tomorrow in half moon bay?,weather
will it be windy today,weather
what is the high going to be today,weather
I want to be reminded to file taxes,reminder
What is the weather going to be like this week at Miami beach?,weather
Set my morning alarm,alarm
Is it cloudy today?,weather
Set me a daily reminder to take medication for the next week,reminder
Remind me about my doctor's appointment later this week.,reminder
cancel all my alarms,alarm
Set a reminder for tonight.,reminder
how cold will it be tomorrow,weather
What time is the peak temperature?,weather
Show the first reminder of the day?,reminder
how long will the rain last,weather
Temperature near Mumbai next week F,weather
Snooze alarm for 15 minutes,alarm
set a wake up alarm for 7 am,alarm
Show me all my reminders for  today,reminder
is it supposed to be cold today,weather
delete the reminder about dinner,reminder
How cold will it get today?,weather
Remind me to make dentist appointment tomorrow,reminder
Do I need to bring a jacket out with me this afternoon,weather
Do I need a coat?,weather
show my reminders for tomorrow,reminder
Is it going to be cloudy tomorrow?,weather
I need alarm set for 30 minutes,alarm
What is the current temp outside,weather
Set a alarm for 5:30 am,alarm
Is it going to be cloudy today?,weather
Do I need to bring an umbrella to work today,weather
set a reminder to go to the grocery store friday afternoon after work,reminder
What is the temperature going to be tomorrow morning?,weather
should i dress warmly today,weather
Set reminder for tomorrow to turn in end of the month report,reminder
stop all alarms,alarm
Remind me to pay my gross receipts taxes every 6 months.,reminder
Delete all reminders,reminder
"Is it hot in Phoenix, Arizona today?",weather
turn today's alarm on,alarm
SHOW MY REMINDERS FOR TODAY.,reminder
are there clouds today,weather
When will my alarm go off,alarm
forecast in denver colorado,weather
cancel all my reminders for today.,reminder
How much snow will we get overnight,weather
How stormy outside?,weather
What reminders do I have for this month?,reminder
Set an alarm to go off every 20 minutes for the next two hours,alarm
What will be the high for this weekend in salt lake city,weather
4 day forecast for ozark mo,weather
Set a reminder to go to the store on Friday.,reminder
Cancel my reminder for my doctors appointment for tomorrow.,reminder
Create a daily reminder to work out at 8 pm,reminder
Remind me to set alarm tonight,reminder
delete 4:00a.m alarm,alarm
What time is my alarm set for tomorrow,alarm
Will it be above 12 in degree c paris,weather
snooze alarm for 40 mins,alarm
set alarm for 1 hour,alarm
What is the humidity level,weather
Can you remind me to pick up popcorn when i'm at the grocery store later,reminder
remind me for an exam next thursday,reminder
Set alarm for 10 minutes,alarm
what are my reminders,reminder
timer alarm set for 9;45 tomorrow evening,alarm
Show the alarm for the wake up time on Saturday morning,alarm
"add reminder tonight alarm at 6, call Shebee",reminder
Set alarm for Sundays at 8:30am,alarm
Set awake alarm,alarm
Cancel the 7 am alarm,alarm
Will it be around 26 in celsius for Paris tomorrow morning,weather
Will it be rainy in Minnesota this month?,weather
Will it rain tonight at 7pm,weather
Remind me to leave the Keys for James,reminder
Cancel all reminders,reminder
wind speed right now,weather
What will the weather be downtown at 7 PM?,weather
Is it humid?,weather
Is it windy outside?,weather
Add a reminder to order thank you notes,reminder
Should I pack a jacket this afternoon,weather
Show reminder about parent/teacher conference.,reminder
delete all reminders,reminder
will it snow today,weather
Will i need a jacket for this weekend?,weather
set a alarm for tuesday at 5am,alarm
Cancel my reminder to work out.,reminder
Remind me to stop and get cat food tonight,reminder
Turn off tomorrows alarm.,alarm
Baltimore weather projections for September ,weather
Remind me to send a thank you card to Mom,reminder
Show all alarms,alarm
Is it sunny or windy today? ,weather
is it safe to walk my dog in the current weather?,weather
what's the temperature in louisville,weather
Set an alarm for 8:17am.,alarm
how the weather for next week,weather
show me my reminders,reminder
snooze alarm for 8 min,alarm
i want to be reminded to finish setting devices up,reminder
Do I need an umbrella today?,weather
Delete all of my alarms.,alarm
I need an alarm at 6 am,alarm
Remind me to call my sister tomorrow morning.,reminder
What's the temperature for tomorrow morning,weather
change 5 am alarm to pm,alarm
will it rain this week?,weather
set alarm for 9pm,alarm
Cancel my alarms.,alarm
What is the 5 day forecast?,weather
"I need to get up at 8am tomorrow, set an alarm please",alarm
What is the weather like in Michigan?,weather
set an alarm for midnight,alarm
What is the weather like in Atlanta?,weather
is it going to flood near me,weather
set an alarm for 47 minutes from now,alarm
What's the weekend weather?,weather
"what is the forecast this weekend in orlando, florida",weather
snooze alarm,alarm
"Alarms now, if you please",alarm
Set alarm for 11:15 am,alarm
Will it rain on Sunday?,weather
did it snow last night,weather
Remind me of my daughter's science test on Tuesday,reminder
delete tomorrow mornings alarm,alarm
will it still be sunny tomorrow?,weather
What are my reminders?,reminder
Will the upcoming winter be more mild than normal,weather
Set an alarm for 35 minutes.,alarm
remind me to get a blank check,reminder
Is it above 86 in degrees Fahrenheit outside,weather
Is there a freeze warning my area,weather
cancel the reminder to buy milk,reminder
Should I carry water boots tomorrow?,weather
Weather please,weather
Remind me to buy stamps.,reminder
"Add reminder at midnight tonight ""take medicine""",reminder
Snooze 15,alarm
Is there rain in the weather forecast for this week,weather
Is it going to be chilly today?,weather
cancel all alarms,alarm
Move reminder to trash,reminder
HOW MUCH TIME DO I HAVE UNTIL MY ALARM GOES OFF?,alarm
set an alarm to get up at 7,alarm
Will it rain tonight?,weather
remind me to pack lunch for tomorrow tonight,reminder
Remind me to find out what type of cereal the kids need from the store,reminder
Remind me of my next appointment,reminder
Set an alarm for Sunday at 11:00 am,alarm
Snooze alarm for 5 minutes,alarm
what is the low today,weather
get up 6:15 alarm please,alarm
What is the percentage of rain today?,weather
Snooze alarm for 15 minutes,alarm
Set me an alarm to let me know when lunch is finished. ,alarm
set the alarm for 8 pm,alarm
remind me to cancel my appointment tomorrow morning,reminder
Remove all of my alarms on the weekdays,alarm
clear the reminder from last friday,reminder
Show all reminders for today,reminder
Remind me to go to store,reminder
please snooze my alarm for another 10 minutes.,alarm
What is the weather in London?,weather
Any severe weather in this week's forecast?,weather
when is it supposed to snow ,weather
Show all alarms for Monday,alarm
Are there going to be clouds today?,weather
how cold is it going to be today,weather
What's the winter forecast look like for Texas this year?,weather
How warm should I dress today?,weather
Remind me to buy orange juice and milk from the grocery store.,reminder
Give me the amount of time left on my alarm clock.,alarm
Remind me of my eye appointment today at 2 pm,reminder
whats the temp in phoenix right now ,weather
What is the temp today?,weather
What's weather Pleasant Hill,weather
Give me the most recent half moon bay weather report,weather
should i bring out a scarf?,weather
"What is the temperature in Gaylordsville, Connecticut right now?",weather
Are the roads going to ice over today in Black Mountain?,weather
what's the forecast for this week in LA,weather
will it be hot in birmingham this weekend,weather
Will I need a sweater or coat at the softball game at Truckee Regional; Park tonight,weather
remind me to buy bread tomorrow,reminder
How much time is left on my current alarm?,alarm
How many inches of snow are supposed to fall?,weather
add alarm for 8:55 PM weekdaily,alarm
How humid is it outside ,weather
Cancel my car wash reminder.,reminder
What are the chances of severe weather today?,weather
When will it be under 80 degrees,weather
Set an alarm for 55 minutes from now.,alarm
is it going to snow tuesday,weather
current weather conditions for my city,weather
what's the temp?,weather
Set alarm for 8:30am Monday - Friday,alarm
remind me to set a reminder to be reminded,reminder
Please cancel all of my reminders.,reminder
Cancel dinner alarm,alarm
set an alarm for 540,alarm
Temperature outside next week celcius,weather
is it going to rain tomorrow,weather
Set a reminder to do my work at 8pm.,reminder
How long till alarm goes off,alarm
What temperature is it in San Diego right now,weather
delete alarm,alarm
Add an alarm for 7pm on Saturday only.,alarm
Set alarm for sunset,alarm
Remind me to check the flights for Vermont.,reminder
Delete current alarms,alarm
Is it a good weather day to go to the pool?,weather
Remind me to do laundry at 5pm,reminder
Update alarms,alarm
Remind me to call my brother back.,reminder
remind me to pick up Lisa from practice at 6 p.m.,reminder
show me what alarms I have,alarm
Set an alarm for 3 am tomorrow.,alarm
Set alarm to wake me in 30 minutes.,alarm
Will it rain tomorrow in Austin?,weather
Remind me to leave at 845am for the office,reminder
Remind me to buy a gift for Dad this weekend.,reminder
Set an alarm for 30 minutes from now. ,alarm
When is it going to warm up enough to melt the snow,weather
Is it going to be around 68 degree Fahrenheit around Dublin tonight,weather
Don't set any alarms tonight,alarm
Remind me to send a birthday card to Mom on her birthday,reminder
Set reminder for paper due Friday,reminder
set alarm for 8 pm,alarm
Is it going to rain tonight,weather
remind to visit the eye doctor on thursday,reminder
Remind me to buy toilet paper.,reminder
Do I need an umbrella today?,weather
Is it going to snow today?,weather
What is the weather in Bejing,weather
Cancel the alarm for tonight.,alarm
Set an alarm for 6pm,alarm
How much rain did we get today?,weather
Set a reminder for my doctor's appointment on Friday at 3,reminder
I need an alarm every week day at 2:15 PM.,alarm
when are the temperatures going to drop,weather
Power off alarms,alarm
Set an alarm for 40 minutes,alarm
is it too hot for a sweatshirt,weather
At what time does the sun set in Maui tomorrow,weather
set the alarm to 5:00,alarm
let's cancel all morning alarms,alarm
how many alarms are set for tomorrow,alarm
Cancel my reminder to buy bread at the supermarket,reminder
how far away are the storms,weather
should I go to work with an umbrella tomorrow,weather
snooze the alarm for 15 minutes,alarm
What is the high for today?,weather
forecast over the weekend,weather
What's the high temperature for tomorrow?,weather
what is the forcast today for san Mateo,weather
How's Portland's weather this week?,weather
This Sunday's weather in Los Angeles.,weather
Delete weekend alarm,alarm
What is the forecast this week?,weather
show me the 5 day forecast,weather
Should I take a jacket to New York City tomorrow?,weather
Delete tomorrows alarm,alarm
What will the weather be like for next Monday?,weather
show me my alarms for this week,alarm
Is it windy today?,weather
Is it going to be sunny or cloudy today?,weather
how is the weather in england,weather
snooze alarm for 15 minutes,alarm
How hot will it be this week,weather
How warm is it tomorrow morning in degree fahrenheit,weather
what's the percentage chance of rain today,weather
set alarm every Saturday at 5:45 am.,alarm
Remind me to go to my doctor appointment 2 hours before I need to be there,reminder
Set a new reminder for the dentist appointment tomorrow at 1 pm,reminder
Set the alarm for 15 minute intervals,alarm
Set alarm every 4 minutes ,alarm
set alarm for 30 minutes from now ,alarm
what's the weather like in Michigan right now ?,weather
What is the high temperature for today?,weather
How cold is it tomorrow at Karachi degrees F,weather
Show all alarms for today,alarm
is rain expected tomorrow ,weather
give me the current forecast for half moon bay,weather
What is the temperature outside?,weather
Is it going to hail today,weather
give me a 10 day forecast,weather
How hot will it be?,weather
Display all alarms,alarm
set alarm for 6 pm tomorrow,alarm
will it be freezing in the morning,weather
Turn on all alarms,alarm
how hot will it be today,weather
i want to be reminded to finish interview questions,reminder
Will it be below freezing tomorrow?,weather
How many inches of rain are we going to get for the next two days?,weather
set alarm for 730 am,alarm
How cold is it houston this weekend in degrees F,weather
Set alarm 6 minutes from now,alarm
"weather in dayton, oh",weather
how big is the snow storm,weather
Remind me to go to bed at 10pm,reminder
Remind me to call dad when I leave the house.,reminder
Remind me to set an alarm at 4 pm before I take a nap,reminder
What's the high for tomorrow?,weather
what will the weather be like today?,weather
when does my next alarm go off,alarm
Temperature tomorrow morning tokyo C,weather
Will it be around 10 in degrees Fahrenheit outside next week,weather
Are we expecting rain today?,weather
stop alarm,alarm
Will there be a frost tonight?,weather
How hot is it this weekend here in F,weather
Cancel my alarm for tomorrow at 7 am,alarm
Remind me to pick up dry cleaning,reminder
what's next week's forecast?,weather
How long until my next alarm goes off?,alarm
Remind me to grab my wallet before I leave the house,reminder
Rain forecast for 4th of july weekend,weather
cancel the alarm,alarm
set my alarm for 7am,alarm
remind me to visit the doctor monday morning at 8,reminder
Set an alarm for 5am,alarm
What is the weather like in chicago?,weather
cancel my reminder about getting gas,reminder
Should I bring an umbrella today?,weather
Will it rain today? ,weather
Set alarm for 5 AM.,alarm
Change the alarm at 7 am to 6 am,alarm
Cancel all reminders for the week,reminder
Make a reminder to get eggs at the store at 4pm.,reminder
set an alarm for every 5 minutes,alarm
Will it rain today in Osaka?,weather
Find my alarm right now,alarm
remind me to pick up moms meds,reminder
Set alarm for my medication.,alarm
set my alarm everyday but sunday at 8,alarm
How cold is it outside tomorrow in Celsius,weather
Remind me to buy that book on amazon tonight,reminder
Set an alarm at noon,alarm
What is tomorrow's forecast?,weather
Remind me of my 10:00 am doctor's appointment,reminder
set alarm for 9 years please,alarm
What are my reminders for tomorrow,reminder
Set alarm for 30 minutes,alarm
Set alarm for 7 am every day this week.,alarm
Are the clouds going to clear today?,weather
should I carry an umbrella,weather
Is it going to be cloudy today,weather
Bring up all of my reminders for this week.,reminder
Remind me to take my medication every day,reminder
Will it snow,weather
Is there heavy rain today?,weather
Remind me to buy milk at the grocery store morning,reminder
Is it going to be warm enough for the pool tomorrow?,weather
set an alarm for 20 minutes,alarm
Forecast please.,weather
Does Dallas has three digit temperature today ,weather
is it shorts weather outside today?,weather
How cold is it tomorrow morning at Shanghai in degree celcius,weather
Remind me to take the clothes out of the washer,reminder
Remind me to visit the dentist Monday morning at 8,reminder
cancel my reminder to call the office,reminder
Stop alarm,alarm
"Remind me to do the dishes tonight,",reminder
Is Overland Park getting snow on Thursday? ,weather
Do I have any reminders set?,reminder
Remind me at 6:00 to call Joe.,reminder
how cold is it supposed to get tonight,weather
What alarms do I currently have set?,alarm
Change tomorrow morning's alarm to one hour later,alarm
When is sunset,weather
is it going to snow,weather
Set alarm for 6:30am,alarm
Set alarm for 3pm meeting,alarm
what's the forecast for tomorrow,weather
remind me to leave work at 4pm today,reminder
should i expect snow in the next 7 days,weather
Cancel my reminder about my mom's house.,reminder
What is the high today,weather
Whats the temperature in Winchester currently?,weather
Is it going to be above 58 in degree Celsius around Menlo Park tomorrow morning,weather
remind me to buy bday cards,reminder
"weather report, please",weather
Remind me to make a vet appointment for next week,reminder
set alarm to go off every 5 minutes,alarm
do i need sunscreen today,weather
Remind me to call realtor at 9 am on Tuesday,reminder
What is the hourly forecast for today in Fort Lauderdale,weather
What is the weather like in Toronto tonight?,weather
Pause my alarm,alarm
Remind me to get ready for work,reminder
i don't want to forget to eat my lunch,reminder
When will it rain again?,weather
What is the long range forecast for Phoenix,weather
"Cancel the iPhone 10,000 step alarm",alarm
Will it rain on Friday?,weather
"what is the weather in Los Angeles, CA?",weather
Temperature,weather
Show all automotive reminders,reminder
How much snow did they get in PA yesterday,weather
snooze all alarms for 10 minutes,alarm
Remind about my hair appointment on Friday.,reminder
Is it sunny in Rosarito today,weather
REMIND ME TO PICK UP MY NEIGHBORS DAUGHTER FROM SOCCER PRACTICE TOMORROW EVENING,reminder
Is there a chance of rain?,weather
set alarm for 3pm today,alarm
cancel all alarms for this week,alarm
What alarms are set?,alarm
Delete the alarm for tomorrow only.,alarm
Show my reminders for tomorrow,reminder
Are we going to get a snow storm today,weather
What time is my alarm set to go off at?,alarm
Set my alarm for 4 am,alarm
What time is today's sunset,weather
when is the next alarm set,alarm
What was yesterday's temperature,weather
What's the forecast?,weather
Will it snow today?,weather
Add 5 minutes to my alarm,alarm
you can turn off my alarms,alarm
Set that reminder for the same time next Tuesday.,reminder
What's the weather in Tucson?,weather
Is it going to be hot today?,weather
please cancel my reminder to buy pasta sauce,reminder
Will it rain all day?,weather
What's it like outside?,weather
what is the current weather in myrtle beach,weather
Set alarm for  eleven pm tonight,alarm
Will it rain tonight?,weather
Remind me about tomorrow morning's meeting at 10am,reminder
What is today's highs?,weather
shut off alarm for today,alarm
Set an alarm for 6 am tomorrow.,alarm
Set reminders for my weekly staff meetings.,reminder
remind me to stop at dry cleaners Wednesday after work,reminder
Will it be above 3 in degrees C at San Francisco tonight,weather
Are there any heat advisories out for our area this week?,weather
Remind me to run errands,reminder
Show all reminders,reminder
Repeat reminder,reminder
Will it rain this evening?,weather
Should I bundle up tommorow,weather
is there any hot wave in los angeles,weather
Set alarm for 8 am tomorrow.,alarm
is thursday to be rainy?,weather
remind me to call the plumber at 3,reminder
Clear all alarms,alarm
Cancel that last reminder,reminder
How is the weather going to be tomorrow?,weather
snooze alarm,alarm
shut off alarm,alarm
what is the temperature suppose to be today,weather
Remind me to call my dad for his birthday.,reminder
I need an alarm to wake up at 6pm,alarm
What is the weather like in Wildwood today?,weather
What is the weather in Central park on Friday?,weather
What is the weather in Elkton today at 5pm?,weather
Set a reminder for me to go to the dentist tomorrow at 1 pm.,reminder
What's the projected high temperature for next Saturday,weather
Will it rain overnight,weather
set an alarm for 7am,alarm
time to wake up on friday,alarm
What's tomorrow's temperature,weather
what is the weather for tomorrow?,weather
what's the weather like in seattle right now,weather
Is it raining in Seattle right now?,weather
How warm is it near Dublin tonight in degrees celcius,weather
keep all reminders the same next year,reminder
What is the temperature in Helsinki?,weather
What's the weather forecast for today,weather
Can you tell me the temperature in Anaheim? ,weather
Remind me to return borrowed movies back to my brother.,reminder
new alarm for 6,alarm
is there sun today,weather
set alarm,alarm
What is the current temperature outside,weather
What is the weather in Edison at 10 am?,weather
cancel alarm for Thursdays,alarm
Should I bring an umbrella,weather
Set my daily alarm for 6:30 am this week,alarm
Cancel my reminder to buy milk at grocery store,reminder
Set an alarm for 9:30 am.,alarm
Remind me later,reminder
Set alarm every minute for 5 minutes.,alarm
set alarm for 10am,alarm
What reminders do I have for Friday?,reminder
Is the weather good for hiking today?,weather
What is the temperature at the Oregon coast next week?,weather
Remind me to buy bread eggs and milk tomorrow at 5 pm,reminder
please remove all of my alarms,alarm
I need you to remind me to pick up Mary from practice.,reminder
"Please set an alarm, Monday through Friday, for 7 am.",alarm
Set alarm for every 15 minutes,alarm
What is the forecast for this week,weather
I would like you to show me my current alarms.,alarm
set a reminder to go to see a doctor,reminder
set the alarm for 10 minutes,alarm
Do I have any reminders,reminder
is it raining in London,weather
Set my alarm for 6 am.,alarm
set third alarm for 7:00a and say seriously get up,alarm
I'd like to know how much time is left till my alarm goes off.,alarm
Set alarm for 15 minutes.,alarm
Remind me to go to the gym in the morning.,reminder
How hot is it boston degree F,weather
What was the weather yesterday in Canada,weather
remind me to buy pet food,reminder
Show all reminders,reminder
Should I bring a raincoat?,weather
What is the average temp for today?,weather
Remind me to check for any important emails at 5pm today.,reminder
How's the weather in Charlotte right now,weather
cancel the alarm for Tuesday night,alarm
remind me to go to dr Friday at 1pm,reminder
What reminders do I have set?,reminder
What time is going to start raining?,weather
Re-activate all programmed alarms.,alarm
Will it be around 21 in degree celcius inside,weather
Please cancel all alarms,alarm
set a reminder for field trip next wednesday,reminder
set alarms for 5pm,alarm
Was my alarm cancelled for Friday,alarm
Make an alarm go off every 5 minutes.,alarm
set alarm for bath time,alarm
Remind me to return my broken TV to the store tomorrow,reminder
will it snow today,weather
Set alarm for 5 minutes. ,alarm
Turn alarm off for Thursday.,alarm
remind me to get ready to pick up my girlfriend at 4:35pm,reminder
Please give me the 5-day forecast,weather
Is it hot outside?,weather
Is Broward still under a flash flood warning?,weather
Remind me of the field trip at school tomorrow,reminder
Show my reminders,reminder
How's the weather at Daytona Beach?,weather
Set my alarm for 7:15am tomorrow,alarm
Set a reminder one week in advance of my anniversary,reminder
Change my morning alarm to 7:45 am,alarm
Will it rain any more today? ,weather
Remind me later,reminder
How many inches of rain are we suppose to get?,weather
Remind me I have a business meeting at 9 am tomorrow,reminder
turn off alarms,alarm
Don't let my snooze alarm go off,alarm
New alarm for 12 pm,alarm
Is it going to be warm this afternoon? ,weather
Copy alarm and move to Sunday,alarm
Cancel sehri alarm,alarm
will it be windy,weather
have alarm go off in 10 minutes,alarm
What is the temperature going to be in Willow Street today?,weather
start an alarm for tomorrow at 6 am,alarm
temperature,weather
remind me to take out the trash tomorrow morning,reminder
set reminder for flight tomorrow at 7pm,reminder
What's next week's forecasts for Tucson?,weather
Set an alarm for every five minutes for the next hour. ,alarm
Do I need my rainboots today?,weather
How much snow are we supposed to get?,weather
Will there be thunderstorms today?,weather
Remind me to buy eggs at 5pm,reminder
Set an alarm every 5 minutes for 15 minutes.,alarm
Set an alarm for 7pm tonight.,alarm
Is it going to snow this week?,weather
What is the expected high temperature for today?,weather
Set alarm for Wednesday at 2pm.,alarm
How much time is left on my alarm,alarm
What is the weather in Chapel Hill at 2 am?,weather
Do I need my winter coat today,weather
Set alarm every 20 minutes for 6 hours.,alarm
What is the temperature in Phoenix today,weather
set alarm for 10pm,alarm
is it humid out?,weather
Is it going to sleet this weekend?,weather
turn the alarm off immediately,alarm
When will my alarm go off?,alarm
Alarm at 2:17pm,alarm
Is there flooding on the highway today?,weather
Set an alarm every 15 minutes for two hours.,alarm
How cold is it this weekend inside in degrees Celsius,weather
is it raining now?,weather
wake me up in 2 hours,alarm
Set an alarm every 30 minutes between 7am and 11am,alarm
Set an alarm for every five minutes over the next two hours,alarm
10 day forecast,weather
move alarm from 4 am to 5 am,alarm
Are there any current weather travel advisories?,weather
Remind me to pick up my prescription tomorrow afternoon.,reminder
How much rain is expected in my area this week?,weather
How is the weather in South Carolina?,weather
Do I need an umbrella tomorrow?,weather
set alarm every week day for 7 am,alarm
Will it hail today,weather
What time is it suppose to storm tonight,weather
remind me to pick up sara from daycare tonight at 4:30?,reminder
What is the weather like at the Arctic pole?,weather
Is it going to snow today?,weather
set an alarm for 5am,alarm
Stop all alarms,alarm
What's the weather like in Brazil?,weather
Set alarm every 2 minutes for 30 minutes,alarm
set my alarm to 7 am tomorrow,alarm
Remind me to check my to do list,reminder
Cancel alarm for 2:30pm,alarm
Will I need a jacket tomorrow?,weather
Remind me in one hour.,reminder
Set an alarm on the weekend for 8am.,alarm
remind me to send a birthday card next thursday.,reminder
When will the rain stop?,weather
Do I need a hoodie today?,weather
When did I set a reminder for the client meeting today?,reminder
set an alarm for my meeting tomorrow,alarm
should i pack my coat next week in aspen,weather
Will there be a lot of rain today,weather
"Is it raining in Portland, Oregon?",weather
What is the weather forecast for the week,weather
Cancel reminder to go to UPS.,reminder
Make alarm for 6 in the morning,alarm
Can you set an alarm for 11 pm tonight,alarm
is it supposed to rain tomorrow,weather
delete last reminder,reminder
Remind me to go to church on Sunday,reminder
